Table for Profit center derivation on Class


MANDT	 SPART	 BRAN1	 CLASS
X	 X	 X	
MANDT-CLNT(3)	 SPART-CHAR(2)	 BRACO-CHAR(10)	 CHAR4-CHAR(4)
100	 15	 238210	 CPI
100	 15	 23822	 CPI
100	 15	 238220	 CPI
100	 15	 23829	 CPI
100	 15	 238290	 CPI
100	 15	 2383	 CPI
100	 15	 23831	 CPI
100	 15	 238310	 CPI
100	 15	 23832	 CPI
100	 15	 238320	 CPI
100	 15	 23833	 CPI
100	 15	 238330	 CPI
100	 15	 23834	 CPI
100	 15	 238340	 CPI
100	 15	 23835	 CPI
100	 15	 238350	 CPI
100	 15	 23839	 CPI
100	 15	 238390	 CPI
100	 15	 2389	 CPI
100	 15	 23891	 CPI
100	 15	 238910	 CPI
100	 15	 23899	 CPI
100	 15	 238990	 CPI
100	 15	 3111	 CPI
100	 15	 31111	 CPI
100	 15	 311111	 CPI
100	 15	 311119	 CPI
100	 15	 3112	 CPI
100	 15	 31121	 CPI
100	 15	 311211	 CPI
100	 15	 311212	 CPI
100	 15	 311213	 CPI
100	 15	 31122	 CPI
100	 15	 311221	 CPI
100	 15	 311222	 CPI
100	 15	 311223	 CPI
100	 15	 311225	 CPI
100	 15	 31123	 CPI
100	 15	 311230	 CPI
100	 15	 3113	 CPI
100	 15	 31131	 CPI
100	 15	 311311	 CPI
100	 15	 311312	 CPI
100	 15	 311313	 CPI
100	 15	 31132	 CPI
100	 15	 311320	 CPI
100	 15	 31133	 CPI
100	 15	 311330	 CPI
100	 15	 31134	 CPI
100	 15	 311340	 CPI
100	 15	 3114	 CPI
100	 15	 31141	 CPI
100	 15	 311411	 CPI
100	 15	 311412	 CPI
100	 15	 31142	 CPI
100	 15	 311421	 CPI
100	 15	 311422	 CPI
100	 15	 311423	 CPI
100	 15	 3115	 CPI
100	 15	 31151	 CPI
100	 15	 311511	 CPI
100	 15	 311512	 CPI
100	 15	 311513	 CPI
100	 15	 311514	 CPI
100	 15	 31152	 CPI
100	 15	 311520	 CPI
100	 15	 3116	 CPI
100	 15	 31161	 CPI
100	 15	 311611	 CPI
100	 15	 311612	 CPI
100	 15	 311613	 CPI
100	 15	 311615	 CPI
100	 15	 3117	 CPI
100	 15	 31171	 CPI
100	 15	 311711	 CPI
100	 15	 311712	 CPI
100	 15	 3118	 CPI
100	 15	 31181	 CPI
100	 15	 311811	 CPI
100	 15	 311812	 CPI
100	 15	 311813	 CPI
100	 15	 31182	 CPI
100	 15	 311821	 CPI
100	 15	 311822	 CPI
100	 15	 311823	 CPI
100	 15	 31183	 CPI
100	 15	 311830	 CPI
100	 15	 3119	 CPI
100	 15	 31191	 CPI
100	 15	 311911	 CPI
100	 15	 311919	 CPI
100	 15	 31192	 CPI
100	 15	 311920	 CPI
100	 15	 31193	 CPI
100	 15	 311930	 CPI
100	 15	 31194	 CPI
100	 15	 311941	 CPI
100	 15	 311942	 CPI
100	 15	 31199	 CPI
100	 15	 311991	 CPI
100	 15	 311999	 CPI
100	 15	 3121	 CPI
100	 15	 31211	 CPI
100	 15	 312111	 CPI
100	 15	 312112	 CPI
100	 15	 312113	 CPI
100	 15	 31212	 CPI
100	 15	 312120	 CPI
100	 15	 31213	 CPI
100	 15	 312130	 CPI
100	 15	 31214	 CPI
100	 15	 312140	 CPI
100	 15	 3122	 CPI
100	 15	 31221	 CPI
100	 15	 312210	 CPI
100	 15	 31222	 CPI
100	 15	 312221	 CPI
100	 15	 312229	 CPI
100	 15	 3131	 CPI
100	 15	 31311	 CPI
100	 15	 313111	 CPI
100	 15	 313112	 CPI
100	 15	 313113	 CPI
100	 15	 3132	 CPI
100	 15	 31321	 CPI
100	 15	 313210	 CPI
100	 15	 31322	 CPI
100	 15	 313221	 CPI
100	 15	 313222	 CPI
100	 15	 31323	 CPI
100	 15	 313230	 CPI
100	 15	 31324	 CPI
100	 15	 313241	 CPI
100	 15	 313249	 CPI
100	 15	 3133	 CPI
100	 15	 31331	 CPI
100	 15	 313311	 CPI
100	 15	 313312	 CPI
100	 15	 31332	 CPI
100	 15	 313320	 CPI
100	 15	 3141	 CPI
100	 15	 31411	 CPI
100	 15	 314110	 CPI
100	 15	 31412	 CPI
100	 15	 314121	 CPI
100	 15	 314129	 CPI
100	 15	 3149	 CPI
100	 15	 31491	 CPI
100	 15	 314911	 CPI
100	 15	 314912	 CPI
100	 15	 31499	 CPI
100	 15	 314991	 CPI
100	 15	 314992	 CPI
100	 15	 314999	 CPI
100	 15	 3151	 CPI
100	 15	 31511	 CPI
100	 15	 315111	 CPI
100	 15	 315119	 CPI
100	 15	 31519	 CPI
100	 15	 315191	 CPI
100	 15	 315192	 CPI
100	 15	 3152	 CPI
100	 15	 31521	 CPI
100	 15	 315211	 CPI
100	 15	 315212	 CPI
100	 15	 31522	 CPI
100	 15	 315221	 CPI
100	 15	 315222	 CPI
100	 15	 315223	 CPI
100	 15	 315224	 CPI
100	 15	 315225	 CPI
100	 15	 315228	 CPI
100	 15	 31523	 CPI
100	 15	 315231	 CPI
100	 15	 315232	 CPI
100	 15	 315233	 CPI
100	 15	 315234	 CPI
100	 15	 315239	 CPI
100	 15	 31529	 CPI
100	 15	 315291	 CPI
100	 15	 315292	 CPI
100	 15	 315299	 CPI
100	 15	 3159	 CPI
100	 15	 31599	 CPI
100	 15	 315991	 CPI
100	 15	 315992	 CPI
100	 15	 315993	 CPI
100	 15	 315999	 CPI
100	 15	 3161	 CPI
100	 15	 31611	 CPI
100	 15	 316110	 CPI
100	 15	 3162	 CPI
100	 15	 31621	 CPI
100	 15	 316211	 CPI
100	 15	 316212	 CPI
100	 15	 316213	 CPI
100	 15	 316214	 CPI
100	 15	 316219	 CPI
100	 15	 3169	 CPI
100	 15	 31699	 CPI
100	 15	 316991	 CPI
100	 15	 316992	 CPI
100	 15	 316993	 CPI
100	 15	 316999	 CPI
100	 15	 3211	 CPI
100	 15	 32111	 CPI
100	 15	 321113	 CPI
100	 15	 321114	 CPI
100	 15	 3212	 CPI
100	 15	 32121	 CPI
100	 15	 321211	 CPI
100	 15	 321212	 CPI
100	 15	 321213	 CPI
100	 15	 321214	 CPI
100	 15	 321219	 CPI
100	 15	 3219	 CPI
100	 15	 32191	 CPI
100	 15	 321911	 CPI
100	 15	 321912	 CPI
100	 15	 321918	 CPI
100	 15	 32192	 CPI
100	 15	 321920	 CPI
100	 15	 32199	 CPI
